id,value,date
15429,267.8666667,2
15428,201.1833333,2
15424,75.46666667,2
15420,516.25,2
15418,218.3666667,2
15416,528.1,2
15410,72.38333333,2
15409,518,2
15408,566.65,2
15407,492.7666667,2
15405,516.3833333,2
15401,458.2666667,2
15398,32.3,2
15395,295.3,2
15394,539.3833333,2
15393,509.6,2
15387,361.0166667,2
15381,212.9833333,2
15379,534.0666667,2
15376,78.7,2
15375,520.85,2
15372,283.75,2
15371,515.3666667,2
15370,251.95,2
15367,588.7,2
15366,531.9166667,2
15362,86.41666667,2
15361,40.05,2
15359,229.45,2
15358,518.4666667,2
15357,580.3,2
15355,512.6,2
15352,516.4,2
15348,189.75,2
15347,242.3166667,2
15345,247.4833333,2
15344,498.2333333,2
15343,599.15,2
15342,538.3833333,2
15341,212.4833333,2
15337,221.1666667,2
15334,521.1666667,2
15332,518.1666667,2
15330,539.95,2
15329,535.45,2
15327,213.6833333,2
15326,271.5,2
15324,605.4833333,2
15323,240.2166667,2
15321,67.03333333,2
15320,73.65,2
15315,267.1166667,2
15314,223.65,2
15311,30.76666667,2
15309,495.7,2
15306,404.95,2
15304,218.6833333,2
15303,510.8666667,2
15302,53.01666667,2
15301,222.8666667,2
15298,512.8166667,2
15296,23.43333333,2
15295,467.7166667,2
15293,515.2833333,2
15291,482.55,2
15290,582.8333333,2
15288,521.6166667,2
15287,82.43333333,2
15286,74.41666667,2
15285,266.0833333,2
15283,74.61666667,2
15282,574.85,2
15279,607.6666667,2
15278,297.4166667,2
15277,216.5166667,2
15275,201.0833333,2
15271,201.65,2
15269,51.93333333,2
15266,280.95,2
15263,221.2666667,2
15261,14.18333333,2
15260,533.4833333,2
15259,289.0833333,2
15258,53.66666667,2
15257,78,2
15256,81.3,2
15250,498.6166667,2
15248,599.3166667,2
15247,516.3166667,2
15245,211.2,2
15242,523.15,2
15241,594.05,2
15238,515.8333333,2
15236,607.75,2
15234,575.9,2
15233,55.06666667,2
15232,157.25,2
15231,295.5166667,2
15228,521.6666667,2
15227,277.3,2
15223,382.0833333,2
15222,240.6333333,2
15216,72.83333333,2
15214,178.8333333,2
15207,70.31666667,2
15205,571.8,2
15203,282.4166667,2
15199,220.6833333,2
15198,533.45,2
15196,530.8833333,2
15195,212.5333333,2
15194,220.4666667,2
15187,533.4166667,2
15185,469.4166667,2
15184,223.7166667,2
15183,69.18333333,2
15182,217.5833333,2
15181,512.05,2
15180,59.06666667,2
15176,523.4833333,2
15174,501.6833333,2
15170,198.25,2
15169,507.8333333,2
15166,223.8,2
15165,499.95,2
15162,112.0166667,2
15161,509.15,2
15156,521.3833333,2
15154,218.0666667,2
15152,566.45,2
15145,218.6333333,2
15142,62.01666667,2
15141,405.0333333,2
15140,240.8,2
15139,252.4166667,2
15136,502.3666667,2
15135,526.3666667,2
15132,19.96666667,2
15131,37.76666667,2
15130,77.96666667,2
15121,509.6833333,2
15120,508.8833333,2
15119,231.4,2
15118,198.65,2
15117,26.73333333,2
15116,209.7833333,2
15115,178.2,2
15113,517.3833333,2
15112,31.46666667,2
15110,505.7666667,2
15109,561.65,2
15107,208.0166667,2
15106,580.8333333,2
15103,510.8666667,2
15098,73.65,2
15097,200.8833333,2
15096,559.8833333,2
15095,383.4666667,2
15094,165.9666667,2
15093,485.7666667,2
15083,584.8,2
15082,524.7166667,2
15080,4.866666667,2
15079,202.7,2
15074,524.1333333,2
15072,530.2166667,2
15067,537.9,2
15064,72.41666667,2
15062,567.45,2
15059,284.8333333,2
15058,197.7666667,2
15055,167.2166667,2
15051,80.1,2
15050,585.4833333,2
15049,497.3666667,2
15048,291.25,2
15045,503.5166667,2
15044,521.55,2
15041,87.73333333,2
15040,273.9833333,2
15038,281.45,2
15035,212.2,2
15033,69.9,2
15030,537.6,2
15028,222.8833333,2
15027,287.3833333,2
15026,536.95,2
15025,245.8833333,2
15023,521.4,2
15019,64.95,2
15018,62.91666667,2
15015,91.2,2
15012,109.1333333,2
15011,202.3833333,2
15010,529.4333333,2
15008,538.1666667,2
15006,523.1333333,2
15000,571.2833333,2
14999,65.75,2
14998,220.3166667,2
14996,79.48333333,2
14993,49.98333333,2
14992,522.2666667,2
14991,593.6166667,2
14990,33.48333333,2
14989,55.88333333,2
14987,190.0333333,2
14986,282.3333333,2
14983,223.7333333,2
14982,224.5,2
14981,64.6,2
14973,501.25,2
14971,517.8333333,2
14968,494.65,2
14967,213.9833333,2
14962,485.3,2
14959,202.6,2
14956,505.7,2
14951,217.3666667,2
14949,205.4833333,2
14948,532.9833333,2
14946,264.5166667,2
14945,34.33333333,2
14942,610.8833333,2
14940,496.05,2
14936,74.33333333,2
14934,83.43333333,2
14932,53.56666667,2
14930,310.3333333,2
14928,520.1,2
14926,499.5166667,2
14924,31.63333333,2
14922,226.4833333,2
14920,72.8,2
14917,527.7666667,2
14916,318.1833333,2
14915,261.25,2
14914,207.95,2
14911,237.2666667,2
14906,270.5333333,2
14905,91.91666667,2
14904,85.2,2
14903,64,2
14899,489.2166667,2
14894,520.7166667,2
14893,219.3,2
14885,218.9333333,2
14884,516.9,2
14882,272.8666667,2
14879,507.6,2
14878,322.9666667,2
14877,227.65,2
14876,227.7833333,2
14874,499.9833333,2
14871,67.61666667,2
14870,542.3166667,2
14869,520.2666667,2
14868,520.4166667,2
14867,73.25,2
14866,59.6,2
14863,526.9166667,2
14860,523.3666667,2
14859,568.55,2
14858,514.7166667,2
14857,289.8833333,2
14855,175.8333333,2
14854,561.25,2
14853,578.1666667,2
14851,228.1333333,2
14845,231.0833333,2
14843,511.8,2
14842,74.6,2
14836,527.1833333,2
14835,200.0666667,2
14833,388.9166667,2
14828,518.6666667,2
14827,281.5,2
14825,588.5166667,2
14824,202.3166667,2
14819,590.4166667,2
14815,528.45,2
14813,521.9666667,2
14812,379.1166667,2
14806,247.4166667,2
14804,516.7333333,2
14803,60.78333333,2
14802,527.1,2
14800,213.75,2
14794,77.43333333,2
14792,530.4166667,2
14790,199.4666667,2
14788,269.7833333,2
14787,505.7833333,2
14785,196.75,2
14783,221.15,2
14781,87.55,2
14780,66.61666667,2
14779,534.4166667,2
14775,85.68333333,2
14774,46.95,2
14773,520.7166667,2
14771,482.5333333,2
14767,28.66666667,2
14766,529.4166667,2
14764,511.3,2
14757,322.2333333,2
14755,232.1333333,2
14752,222.2,2
14750,207.6333333,2
14749,276.2,2
14745,512.2666667,2
14744,578.5666667,2
14742,398.8833333,2
14741,213.2,2
14740,509.9833333,2
14739,533.8,2
14736,490.0166667,2
14732,419.4166667,2
14731,70.06666667,2
14727,69.21666667,2
14726,507.9166667,2
14725,77.56666667,2
14724,515.5333333,2
14722,24.48333333,2
14721,511.1333333,2
14717,69.58333333,2
14716,528.5333333,2
14715,517.9166667,2
14714,48.98333333,2
14712,528.3833333,2
14711,82.66666667,2
14710,62.88333333,2
14706,520.8666667,2
14704,62.56666667,2
14697,211.1,2
14691,62.05,2
14688,86.15,2
14687,207.4333333,2
14680,563.1166667,2
14678,68.18333333,2
14677,504.8666667,2
14676,510.4333333,2
14672,195.7166667,2
14666,205.4666667,2
14664,191.0666667,2
14657,378.9,2
14656,78.25,2
14653,270.8333333,2
14651,197.4166667,2
14649,522.8166667,2
14646,220.4666667,2
14644,380.25,2
14641,510.3666667,2
14637,285.4166667,2
14632,326.9166667,2
14631,525.6333333,2
14629,32.01666667,2
14628,224.2,2
14625,293.2166667,2
14622,578.3666667,2
14617,458.2,2
14614,72.75,2
14613,599.9,2
14612,508.65,2
14611,516.3166667,2
14607,219.15,2
14601,477.3833333,2
14600,535.1166667,2
14599,475.0333333,2
14598,53.03333333,2
14597,54.76666667,2
14595,66.93333333,2
14593,222.1666667,2
14592,300.6166667,2
14589,205.8333333,2
14588,301.75,2
14585,73.93333333,2
14584,516.7,2
14582,582.9166667,2
14578,499.15,2
14577,541.0333333,2
14576,521.05,2
14573,250.8833333,2
14571,279.4833333,2
14567,275.1666667,2
14566,156.1666667,2
14565,32.03333333,2
14564,501.8,2
14562,518.9833333,2
14561,574.1333333,2
14559,528.35,2
14558,58.36666667,2
14557,511.1833333,2
14556,535.25,2
14555,233.8,2
14554,499.4833333,2
14550,219.6166667,2
14548,224.7166667,2
14547,230.5166667,2
14546,226.3,2
14545,64.03333333,2
14544,494.4166667,2
14543,240.3666667,2
14539,534.1,2
14535,384.7333333,2
14533,529.1666667,2
14531,204.0833333,2
14529,379.8333333,2
14528,518.0333333,2
14525,229.0666667,2
14523,68.71666667,2
14520,518.1166667,2
14518,559.6166667,2
14517,208.8833333,2
14516,242.8166667,2
14515,202.2666667,2
14514,525.1166667,2
14508,470.5833333,2
14506,517.1833333,2
14505,198,2
14504,194.65,2
14501,220.1833333,2
14499,287.2833333,2
14496,527.5666667,2
14492,222.5166667,2
14490,270.5666667,2
14489,291.2,2
14487,531.3833333,2
14485,279.1333333,2
14483,224.1833333,2
14477,65.43333333,2
14476,531.45,2
14474,489.4,2
14473,218.8166667,2
14472,208.9333333,2
14470,578.0833333,2
14468,127.2666667,2
14466,333.6333333,2
14465,73.85,2
14464,536.7166667,2
14461,591.4166667,2
14459,225.6833333,2
14456,67.53333333,2
14451,64.45,2
14446,48.16666667,2
14445,223.3,2
14444,237.8,2
14443,486.6333333,2
14441,85.95,2
14438,54.16666667,2
14437,203.5166667,2
14435,583.0166667,2
14431,197.15,2
14427,63.81666667,2
14424,563.2,2
14423,538.35,2
14422,75.68333333,2
14420,511.9333333,2
14419,538.1333333,2
14412,292.9,2
14411,489.2666667,2
14408,170.95,2
14404,200.3,2
14403,569.35,2
14401,62.95,2
14400,79.65,2
14399,558.4833333,2
14397,86.78333333,2
14396,537.8833333,2
14395,272.15,2
14393,230.15,2
14392,582.6166667,2
14391,255.3333333,2
14387,75.16666667,2
14386,528.7833333,2
14385,70.68333333,2
14384,508.1,2
14383,169.1666667,2
14382,225.9,2
14380,207.1,2
14379,597.1166667,2
14377,80.38333333,2
14374,204.8,2
14373,530.1166667,2
14372,74.1,2
14369,69.55,2
14368,509.7166667,2
14363,622.8,2
14360,266.95,2
14358,59.41666667,2
14356,515.2333333,2
14353,525.1833333,2
14352,527.2833333,2
14350,279.85,2
14349,428.9333333,2
14348,511.3666667,2
14346,289.6333333,2
14343,272.95,2
14340,515.2833333,2
14339,171.75,2
14338,587.9,2
14336,503.8666667,2
14330,387.4,2
14328,220.3666667,2
14327,267.7333333,2
14326,97.98333333,2
14325,510.5166667,2
14323,500.45,2
14322,286.5666667,2
14321,70.96666667,2
14306,518.0333333,2
14303,497.35,2
14301,274.6333333,2
14300,12.36666667,2
14297,140.0666667,2
14292,379.2,2
14290,271.8666667,2
14288,233.3,2
14286,227.1166667,2
14282,89.25,2
14280,509.2833333,2
14276,520.65,2
14273,206.0833333,2
14269,521.6833333,2
14263,500.7166667,2
14261,540.1333333,2
14257,606.1833333,2
14256,414.7,2
14255,357.1166667,2
14250,477.2833333,2
14249,222.9666667,2
14241,405.9166667,2
14236,224.4833333,2
14235,76.91666667,2
14234,525.3166667,2
14233,64.26666667,2
14231,181.7666667,2
14228,5.733333333,2
14226,526.65,2
14224,520.3666667,2
14223,26.58333333,2
14219,398.0666667,2
14218,525.9,2
14215,23.85,2
14214,207.8333333,2
14213,227.3,2
14212,586.7,2
14207,229.3666667,2
14205,509.3,2
14201,196.25,2
14200,501.7333333,2
14199,20.7,2
14197,206.6833333,2
14196,207.2166667,2
14192,518.25,2
14188,227.3,2
14180,530.1,2
14179,494.1166667,2
14178,53.6,2
14176,56.86666667,2
14173,214.2833333,2
14172,55.41666667,2
14170,72.9,2
14169,61.33333333,2
14167,82.58333333,2
14166,527.6333333,2
14165,219.5,2
14161,34.01666667,2
14159,492.35,2
14158,234.8333333,2
14154,499.3833333,2
14153,94.98333333,2
14148,10.5,2
14147,232.9,2
14146,244.2,2
14143,491.6833333,2
14140,489.9166667,2
14135,66.93333333,2
14134,69.16666667,2
14133,49.06666667,2
14132,535,2
14130,198.1166667,2
14124,512.15,2
14123,593.4833333,2
14121,518.4333333,2
14116,524.8333333,2
14115,510.1833333,2
14113,529.9333333,2
14110,517.8,2
14108,207.1833333,2
14104,232.4666667,2
14101,525.1666667,2
14100,586.8666667,2
14098,219.7166667,2
14095,7.85,2
14092,72.96666667,2
14091,200.5333333,2
14090,497.5166667,2
14087,226.8,2
14086,235.6666667,2
14085,51.25,2
14084,504.2666667,2
14081,25.9,2
14080,79.68333333,2
14077,533.6833333,2
14075,505.0833333,2
14074,510.3333333,2
14072,258.05,2
14069,388.5166667,2
14065,267.05,2
14056,231.7333333,2
14054,524.3,2
14052,597.8166667,2
14049,299.25,2
14048,208.0166667,2
14047,534.7,2
14045,528.8,2
14044,578.9333333,2
14043,510.7166667,2
14041,213.1166667,2
14039,197.3,2
14034,157.9833333,2
14033,591.6833333,2
14032,81.75,2
14027,77.11666667,2
14025,281.1833333,2
14024,603.95,2
14022,222.85,2
14021,515.3166667,2
14020,219,2
14018,58.13333333,2
14016,226.65,2
14015,513.5666667,2
14014,81.05,2
14013,103.15,2
14002,530.1166667,2
14001,493.6833333,2
13999,410.7333333,2
13997,200.7666667,2
13992,182.2833333,2
13991,534.75,2
13990,482.5833333,2
13987,169.3,2
13986,408.25,2
13985,278.0166667,2
13982,591.9333333,2
13978,92.7,2
13977,227.6833333,2
13976,58.95,2
13972,94.2,2
13970,283.6333333,2
13969,71.28333333,2
13968,234.2166667,2
13967,56.58333333,2
13966,516.55,2
13965,81.31666667,2
13963,297.4166667,2
13959,510.3666667,2
13958,609.9666667,2
13955,221.6666667,2
13954,584.2,2
13951,525.15,2
13948,510.2833333,2
13947,502.8833333,2
13945,505.55,2
13943,494.95,2
13939,516.8166667,2
13936,522.2833333,2
13935,233.05,2
13934,531.0166667,2
13929,503.35,2
13928,220.0833333,2
13925,62.86666667,2
13924,530.2,2
13922,583.6333333,2
13921,523.8,2
13920,60.7,2
13918,79.96666667,2
13913,284.7333333,2
13908,73.7,2
13906,77.01666667,2
13905,68.35,2
13903,245.9333333,2
13901,201.8166667,2
13900,243.65,2
13899,532.3833333,2
13897,213.1,2
13896,212.45,2
13892,292,2
13890,535.7833333,2
13888,493.95,2
13884,218.25,2
13883,214.1,2
13881,60.46666667,2
13880,319.3166667,2
13878,507.1333333,2
13876,241.5333333,2
13874,236.1666667,2
13873,496.55,2
13872,224.6833333,2
13869,245.4833333,2
13867,590,2
13864,214.5666667,2
13860,403.7833333,2
13857,95.68333333,2
13854,565.45,2
13853,290.4,2
13850,106.8166667,2
13849,537.3166667,2
13845,65.16666667,2
13844,288.85,2
13843,608.6166667,2
13841,72.08333333,2
13839,279.6333333,2
13838,83.53333333,2
13835,84.4,2
13834,215.1666667,2
13829,278.9666667,2
13828,507.55,2
13826,552.5166667,2
13824,156.0333333,2
13820,532.0666667,2
13817,492.4833333,2
13813,519.5166667,2
13812,282.5166667,2
13811,57.25,2
13810,282.3166667,2
13805,527.4666667,2
13804,501.9166667,2
13803,89.03333333,2
13801,517.25,2
13799,524.7666667,2
13797,267.2,2
13794,217.9166667,2
13790,205.9333333,2
13789,67.1,2
13786,190.8833333,2
13783,31.93333333,2
13781,501.1666667,2
13780,83.65,2
13779,70.66666667,2
13778,420.05,2
13777,32.06666667,2
13776,270.75,2
13770,297.5166667,2
13763,515.25,2
13762,77.5,2
13761,232.3166667,2
13760,84.18333333,2
13756,220.7833333,2
13752,525.2666667,2
13747,500.7666667,2
13746,406.75,2
13744,184.6833333,2
13741,374.15,2
13738,63.78333333,2
13736,100.8166667,2
13735,234.2833333,2
13732,295.7166667,2
13728,80.31666667,2
13727,62.16666667,2
13726,94.31666667,2
13724,60.23333333,2
13722,249.2666667,2
13721,412.5333333,2
13716,222.0333333,2
13714,534.8333333,2
13705,33.25,2
13702,306.2833333,2
13699,514.95,2
13698,598.5,2
13695,525.85,2
13693,503.7166667,2
13692,221.1166667,2
13691,76.81666667,2
13688,531.3666667,2
13687,532.4666667,2
13686,204.3333333,2
13684,214.4666667,2
13683,209.2833333,2
13682,55.21666667,2
13680,519.8833333,2
13674,511.8833333,2
13673,287.7166667,2
13667,517.75,2
13666,557.3666667,2
13663,264.1833333,2
13662,511.4333333,2
13659,86.76666667,2
13658,63.26666667,2
13655,217.6666667,2
13650,401.3166667,2
13647,183.2,2
13646,204.2833333,2
13642,411.2833333,2
13641,234.8666667,2
13640,268.0666667,2
13638,571.8333333,2
13637,223.4333333,2
13635,94.05,2
13634,65,2
13632,72.11666667,2
13630,494.9,2
13627,216.7666667,2
13626,230.6166667,2
13625,63.08333333,2
13623,599.3,2
13621,528.6666667,2
13620,51.88333333,2
13619,237.8333333,2
13618,503.7666667,2
13616,217.1333333,2
13615,527.8666667,2
13613,400,2
13612,589.2833333,2
13610,506.55,2
13608,17.78333333,2
13606,536.95,2
13605,231.25,2
13603,503.7166667,2
13599,215.0666667,2
13594,53.43333333,2
13593,93.05,2
13591,226.5333333,2
13589,250.4,2
13588,509.9333333,2
13587,568.8833333,2
13585,76.48333333,2
13583,174.2333333,2
13581,209.3666667,2
13580,73.5,2
13578,392.0833333,2
13575,519.7833333,2
13573,502.6833333,2
13572,44.56666667,2
13571,506.25,2
13569,514.2333333,2
13564,580.5,2
13563,542.25,2
13562,215.2333333,2
13558,218,2
13557,213.05,2
13556,527.5333333,2
13553,254.2,2
13551,499.7833333,2
13549,76.36666667,2
13547,202.9666667,2
13545,56.75,2
13543,78.65,2
13542,58.85,2
13541,88.8,2
13537,491.5833333,2
13536,236.8833333,2
13535,534.8333333,2
13533,408.4833333,2
13531,270.3833333,2
13530,61.66666667,2
13523,218.7666667,2
13521,517.7333333,2
13520,71.55,2
13518,521.7833333,2
13517,490.75,2
13516,537.4833333,2
13515,492.65,2
13512,513.1666667,2
13508,525.75,2
13505,518.5666667,2
13504,513.7833333,2
13502,487.8666667,2
13500,372.9,2
13498,524.55,2
13496,509.9,2
13495,582.5166667,2
13493,251.35,2
13492,195.4166667,2
13491,198.3166667,2
13489,278.4666667,2
13486,285.1666667,2
13485,211.8666667,2
13484,236.2333333,2
13481,464.15,2
13476,266.5833333,2
13474,77.78333333,2
13473,510.05,2
13472,76.46666667,2
13470,196.8333333,2
13468,219.0666667,2
13460,556.5333333,2
13457,236.45,2
13456,587.1666667,2
13453,246.0166667,2
13450,528.2333333,2
13448,229.2,2
13443,83.85,2
13442,498.15,2
13441,196.45,2
13440,522.35,2
13439,84.73333333,2
13437,90.08333333,2
13436,514.75,2
13435,530.7,2
13434,218.1,2
13431,405.35,2
13428,243.5166667,2
13425,271.9666667,2
13424,618.5666667,2
13423,515.6,2
13420,503.9833333,2
13419,77.81666667,2
13416,502.5,2
13415,491.3,2
13412,64.38333333,2
13411,517.15,2
13409,42.66666667,2
13408,219.9166667,2
13406,575.15,2
13405,586.2833333,2
13404,529.1166667,2
13399,217.8666667,2
13396,215.95,2
13391,19.45,2
13388,532.35,2
13387,228.2833333,2
13386,503.4833333,2
13385,76.35,2
13383,209.25,2
13382,95.58333333,2
13378,525.25,2
13377,238.3833333,2
13376,191.6166667,2
13374,285.5333333,2
13372,63.05,2
13371,57.08333333,2
13370,538.4666667,2
13369,219.2333333,2
13367,381.45,2
13366,278.9,2
13364,69.66666667,2
13363,513.8333333,2
13359,212.7833333,2
13358,237.1666667,2
13355,497.8,2
13351,509.9833333,2
13350,519.55,2
13349,65.3,2
13348,582.7,2
13347,205.35,2
13344,585.8166667,2
13342,119.9666667,2
13341,513.25,2
13339,732.7333333,2
13337,219.7833333,2
13335,514.2833333,2
13334,458.4166667,2
13333,228.7666667,2
13332,387.5833333,2
13330,384.2,2
13328,534.8666667,2
13326,483.65,2
13322,521.45,2
13319,64.75,2
13317,518.5666667,2
13315,530.7833333,2
13313,583.5833333,2
13311,227.9,2
13310,50.88333333,2
13308,509.45,2
13304,210.4833333,2
13300,588.95,2
13292,396.2166667,2
13290,572.8666667,2
13288,59.9,2
13286,43.8,2
13284,593.2666667,2
13283,233.2166667,2
13282,504.65,2
13281,253.3666667,2
13279,500.6666667,2
13272,305.65,2
13271,419.2333333,2
13267,227.3666667,2
13266,92.31666667,2
13263,571.1833333,2
13257,530,2
13254,513.0833333,2
13253,516.8666667,2
13252,211.0833333,2
13251,407.0166667,2
13248,224.25,2
13247,218.9833333,2
13245,541.3333333,2
13242,271.0833333,2
13239,586.6833333,2
13238,490.8166667,2
13236,393.1,2
13233,239.25,2
13232,79.93333333,2
13231,267.3166667,2
13229,396.1333333,2
13227,66.4,2
13226,69.25,2
13225,447.65,2
13224,521.9833333,2
13223,508.1,2
13222,64.08333333,2
13219,235.7833333,2
13218,231.7,2
13217,205.25,2
13215,519.2166667,2
13213,516.1666667,2
13212,40.83333333,2
13211,288.9333333,2
13209,610.9,2
13208,524.2166667,2
13207,236.3166667,2
13205,587.4833333,2
13204,73.03333333,2
13199,238.8,2
13197,413.4666667,2
13189,226.2833333,2
13181,117,2
13180,231.7,2
13178,525.9666667,2
13175,56.98333333,2
13173,290.5333333,2
13172,516.7833333,2
13169,172.15,2
13165,527.9,2
13164,207.7166667,2
13163,73.65,2
13159,524.3333333,2
13157,224.0166667,2
13155,509.75,2
13154,205.1166667,2
13152,178.3833333,2
13147,591.3666667,2
13146,66.65,2
13145,239.8666667,2
13144,288.8333333,2
13135,505.65,2
13132,415.8833333,2
13131,103.6,2
13127,28.36666667,2
13124,228.8,2
13123,64.18333333,2
13122,230.6666667,2
13121,404.8833333,2
13120,518.9666667,2
13117,222.8333333,2
13115,312.75,2
13113,57.23333333,2
13110,48.28333333,2
13106,71.63333333,2
13105,551.35,2
13102,216.6,2
13100,285.5833333,2
13099,519.2833333,2
13096,504.8333333,2
13092,525.7,2
13091,79.1,2
13090,211.6166667,2
13086,230.1333333,2
13085,533.2166667,2
13084,209.3666667,2
13083,69.13333333,2
13080,288.1166667,2
13078,76.28333333,2
13074,272.9833333,2
13072,222.4333333,2
13067,60.3,2
13065,220.1166667,2
13063,239.35,2
13059,535.5166667,2
13057,491.8666667,2
13056,260.9,2
13055,62.43333333,2
13054,67.26666667,2
13051,71.61666667,2
13050,598.3666667,2
13049,557.5166667,2
13047,68.81666667,2
13044,509.7833333,2
13041,492.95,2
13039,521.0166667,2
13038,513.0166667,2
13036,534.8333333,2
13032,118.4,2
13030,225.5833333,2
13029,236.9833333,2
13028,25.78333333,2
13024,196.05,2
13023,583.5333333,2
13022,300.4333333,2
13021,522.45,2
13020,75.01666667,2
13019,230.45,2
13015,58.58333333,2
13014,201.9833333,2
13012,279.75,2
13011,83.55,2
13009,527.3666667,2
13008,74.28333333,2
13006,73.51666667,2
13005,516.5666667,2
13004,208.55,2
13003,603.5,2
13001,265.9166667,2
12998,525.9166667,2
12997,505.0166667,2
12995,510.5166667,2
12991,549.5666667,2
12986,245.2166667,2
12985,78.8,2
12984,211.9,2
12982,504.9666667,2
12979,181.0333333,2
12977,577.0166667,2
12976,261.6,2
12975,510.75,2
12974,213.8666667,2
12973,45.26666667,2
12972,512.0833333,2
12970,519.5,2
12968,471.8166667,2
12960,397.7,2
12958,59.31666667,2
12955,81.7,2
12953,219.5833333,2
12950,501.85,2
12949,204.5333333,2
12948,48.1,2
12945,569.5833333,2
12944,206.7666667,2
12939,594.8,2
12937,226.3666667,2
12935,383.1,2
12933,263.8166667,2
12931,275.35,2
12930,303.3833333,2
12929,299.1166667,2
12928,214.95,2
12927,510.2666667,2
12925,209.3,2
12924,172.7,2
12922,262.4333333,2
12918,221.65,2
12917,507.6333333,2
12916,470.1666667,2
12915,79.43333333,2
12912,281.05,2
12909,532.2166667,2
12906,596.7666667,2
12902,64.51666667,2
12900,7.6,2
12899,219.2833333,2
12894,522.1166667,2
12893,235.4,2
12891,315.5166667,2
12889,476.1,2
12888,207.6166667,2
12887,239.9833333,2
12886,493.2666667,2
12877,230.45,2
12869,240.8,2
12868,195.8166667,2
12867,80.6,2
12866,508.3666667,2
12864,542.1333333,2
12863,522.7,2
12857,270.7833333,2
12856,69.46666667,2
12854,578.2833333,2
12851,17.83333333,2
12850,492.45,2
12849,513.3166667,2
12847,516.7166667,2
12844,266.0333333,2
12843,234.0666667,2
12842,215.8166667,2
12840,521.1,2
12838,506.1833333,2
12832,579.55,2
12831,39.33333333,2
12830,21.06666667,2
12824,464.35,2
12823,535.8666667,2
12821,283.1166667,2
12820,227.7666667,2
12818,193.45,2
12815,535.5333333,2
12813,223.95,2
12812,68.78333333,2
12811,533.1833333,2
12810,537.15,2
12809,509.8,2
12807,54.73333333,2
12805,229.6833333,2
12804,527.9333333,2
12802,239.0833333,2
12796,86.13333333,2
12787,375.9166667,2
12786,79.08333333,2
12785,206.85,2
12784,80.31666667,2
12781,507.7333333,2
12780,87.03333333,2
12779,114.9333333,2
12777,274.2333333,2
12776,247.9,2
12775,500.6333333,2
12771,223.5333333,2
12770,58.21666667,2
12769,74.88333333,2
12767,226.8,2
12766,517.4666667,2
12765,505.7,2
12764,204.1166667,2
12761,514.45,2
12760,502.4833333,2
12759,32.86666667,2
12758,159.0833333,2
12756,283.3833333,2
12752,505.4833333,2
12751,294.7833333,2
12750,531.85,2
12749,527.85,2
12748,211.9833333,2
12745,514.2833333,2
12743,481.6666667,2
12739,193.7166667,2
12735,503.2,2
12733,221.9,2
12730,210.4666667,2
12729,510.0333333,2
12727,499.8166667,2
12726,578.4666667,2
12724,580.3,2
12721,532.2333333,2
12719,518.9,2
12718,56.78333333,2
12716,535.4,2
12713,63.1,2
12708,223.4,2
12707,37.01666667,2
12704,490.1,2
12703,505.0333333,2
12702,520.15,2
12696,287.5333333,2
12693,598.1666667,2
12689,72.21666667,2
12686,603.3666667,2
12682,88.23333333,2
12680,212.4666667,2
12679,223.6833333,2
12678,516.6,2
12674,479.9333333,2
12672,182.4333333,2
12669,209.6833333,2
12668,225.8166667,2
12664,616.5833333,2
12662,255.2333333,2
12658,64.86666667,2
12655,514.7333333,2
12654,212,2
12653,560.0666667,2
12652,61.15,2
12650,515.8666667,2
12646,208.15,2
12644,524.35,2
12643,210.7666667,2
12638,289.2166667,2
12635,285.5166667,2
12630,511.95,2
12629,514.25,2
12626,29.58333333,2
12625,201.3833333,2
12624,186.4166667,2
12623,506.8333333,2
12622,504.9333333,2
12620,538.5333333,2
12617,74,2
12615,533.0333333,2
12612,514.75,2
12611,212.9833333,2
12605,218.1666667,2
12604,171.95,2
12603,533.85,2
12602,567.1666667,2
12601,495.15,2
12596,29.51666667,2
12595,552.4166667,2
12593,209.8,2
12590,220.5833333,2
12589,219.6333333,2
12586,512.5833333,2
12583,213.5166667,2
12582,524.45,2
12581,137.6333333,2
12579,78.21666667,2
12577,530.7,2
12576,542.1166667,2
12575,521.45,2
12574,563.1333333,2
12573,729.5833333,2
12572,75.31666667,2
12571,454.7666667,2
12570,388.7833333,2
12568,507.1333333,2
12564,229.3833333,2
12563,508.2833333,2
12558,223.2166667,2
12557,54.5,2
12555,509.4333333,2
12554,223.2166667,2
12553,237.25,2
12551,522.2833333,2
12548,255.5,2
12543,199.6833333,2
12539,60.6,2
12536,83.68333333,2
12535,80.55,2
12534,220.9166667,2
12530,61.43333333,2
12528,220.5333333,2
12527,521.1,2
12524,219.5833333,2
12523,221.3833333,2
12522,70.56666667,2
12521,89.73333333,2
12520,78.5,2
12517,239.9833333,2
12513,503.5666667,2
12509,510.55,2
12504,246.1333333,2
12501,358.8,2
12500,516.3,2
12498,447.65,2
12496,526.5833333,2
12493,525.95,2
12492,538.6666667,2
12489,75.35,2
12488,50.13333333,2
12486,506.2333333,2
12480,523.6666667,2
12478,267.7666667,2
12474,204.9166667,2
12473,520.3,2
12472,514.15,2
12470,396.9333333,2
12469,77.1,2
12468,62.26666667,2
12463,237.05,2
12461,19.55,2
12459,201.45,2
12458,53.23333333,2
12457,89.75,2
12456,286.95,2
